trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1084,False,"{'a': 0.003, 'e': 0.03881300143312163}",25,13,21.127196499296467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.003, 'e': 0.038696736912801115}",30,12,29.841378618595158,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.003, 'e': 0.03858082066337404}",25,17,17.111333532917794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.003, 'e': 0.03846525164159334}",30,19,13.17320358392062,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.003, 'e': 0.03835002880733705}",25,11,15.134250895142443,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1089,False,"{'a': 0.003, 'e': 0.03823515112359889}",20,10,17.990267281305908,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.003, 'e': 0.03812061755647895}",20,13,14.54010735131261,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.003, 'e': 0.038006427075174314}",25,7,31.899718516517062,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.003, 'e': 0.0378925786519699}",20,10,18.519500562987623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.003, 'e': 0.037779071262229125}",20,11,16.74177914059412,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.003, 'e': 0.03766590388438474}",20,14,11.276203877843184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.003, 'e': 0.03755307549992954}",25,2,34.789620463200194,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.003, 'e': 0.03744058509340732}",35,24,20.30015422446104,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.003, 'e': 0.03732843165240367}",25,13,22.352974642376356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.003, 'e': 0.03721661416753687}",20,7,20.737475185766712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.003, 'e': 0.03710513163244877}",20,6,22.911888561667872,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.003, 'e': 0.036993983043795836}",25,7,26.845241033388113,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.003, 'e': 0.036883167401239994}",20,12,16.104843025168872,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.003, 'e': 0.036772683707439746}",20,6,25.504187700309075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.003, 'e': 0.03666253096804106}",20,0,29.611064083653304,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.003, 'e': 0.036552708191668566}",20,11,15.77540954382027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.003, 'e': 0.036443214389916524}",20,10,20.07285201369328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.003, 'e': 0.036334048577339996}",30,22,15.642833356234028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.003, 'e': 0.03622520977144591}",35,25,15.641177000725385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.003, 'e': 0.03611669699268428}",25,17,13.618835680395367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.003, 'e': 0.036008509264439374}",25,15,17.777614509148023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.003, 'e': 0.03590064561302092}",25,15,19.429548581529787,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.003, 'e': 0.0357931050676553}",20,0,31.103874409861263,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.003, 'e': 0.03568588666047689}",35,28,11.78676453954235,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.003, 'e': 0.03557898942651932}",25,14,20.99042738555948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.003, 'e': 0.03547241240370673}",25,8,31.898594719577705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.003, 'e': 0.03536615463284522}",25,16,16.927263120750453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.003, 'e': 0.03526021515761412}",30,18,20.815872767514616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.003, 'e': 0.03515459302455746}",25,16,18.938324141551146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.003, 'e': 0.035049287283075305}",25,5,30.924473188857682,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.003, 'e': 0.03494429698541527}",30,22,14.36475361019372,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.003, 'e': 0.034839621186663984}",20,13,12.955561998387703,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.003, 'e': 0.03473525894473856}",20,5,13.735535681963633,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1122,False,"{'a': 0.003, 'e': 0.034631209320378095}",20,6,23.565177117573064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.003, 'e': 0.034527471377135265}",20,2,29.781084050066774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.003, 'e': 0.034424044181367894}",30,19,21.38219813842043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.003, 'e': 0.03432092680223053}",30,18,16.227827345568492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.003, 'e': 0.03421811831166603}",20,14,10.78176066837668,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.003, 'e': 0.03411561778439732}",20,0,28.56819608146339,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1128,False,"{'a': 0.003, 'e': 0.03401342429791895}",20,14,11.972578497781788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.003, 'e': 0.033911536932488856}",20,7,-16.090147781348488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1130,False,"{'a': 0.003, 'e': 0.033809954771120046}",20,12,16.035073403169793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.003, 'e': 0.033708676899572396}",25,3,24.80945252986082,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1132,False,"{'a': 0.003, 'e': 0.03360770240634438}",25,20,8.008422760997565,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.003, 'e': 0.03350703038266488}",20,14,10.737428968731926,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.003, 'e': 0.03340665992248499}",35,2,53.95471742101587,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.003, 'e': 0.03330659012246989}",25,20,11.691958684833955,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.003, 'e': 0.03320682008199072}",20,8,24.724458706696584,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.003, 'e': 0.03310734890311644}",30,19,16.494955585253308,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.003, 'e': 0.03300817569060575}",20,9,20.43110675707922,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.003, 'e': 0.03290929955189908}",20,11,15.50717343660414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.003, 'e': 0.032810719597110516}",25,5,29.960089158333723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.003, 'e': 0.03271243493901982}",25,13,23.50831970458198,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.003, 'e': 0.03261444469306436}",30,4,5.004349139121389,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
1143,False,"{'a': 0.003, 'e': 0.03251674797733129}",20,13,12.221039360147705,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.003, 'e': 0.0324193439125495}",30,18,23.86106411072505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.003, 'e': 0.03232223162208177}",20,10,19.5471330933455,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.003, 'e': 0.0322254102319168}",35,24,15.635040822193073,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.003, 'e': 0.03212887887066144}",20,14,10.937716479704317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.003, 'e': 0.03203263666953279}",25,6,31.157536548897543,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.003, 'e': 0.03193668276235039}",25,17,15.17709031688527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.003, 'e': 0.03184101628552841}",20,10,18.95407687045143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.003, 'e': 0.03174563637806794}",25,7,35.27720305396168,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.003, 'e': 0.03165054218154915}",20,10,19.167217745780007,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.003, 'e': 0.03155573284012364}",25,18,11.578143179945231,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.003, 'e': 0.03146120750050669}",30,24,11.570838414896578,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.003, 'e': 0.0313669653119696}",25,3,36.73855602257564,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.003, 'e': 0.03127300542633206}",30,7,37.1002462637786,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.003, 'e': 0.031179326997954438}",20,12,16.049731746239896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.003, 'e': 0.03108592918373026}",25,2,38.21274757482079,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.003, 'e': 0.03099281114307856}",20,0,26.198209949956038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1160,False,"{'a': 0.003, 'e': 0.030899972037936367}",35,13,20.40218749509232,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1161,False,"{'a': 0.003, 'e': 0.030807411032751076}",20,5,25.34666948779693,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.003, 'e': 0.03071512729447303}",30,19,19.47949124858984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.003, 'e': 0.03062311999254796}",25,12,27.64406127893925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.003, 'e': 0.030531388298909546}",25,10,21.735477273649032,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.003, 'e': 0.03043993138797189}",25,13,23.808587088387636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.003, 'e': 0.030348748436622202}",25,18,13.658876457562094,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.003, 'e': 0.030257838624213294}",20,14,9.8692782033403,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.003, 'e': 0.03016720113255626}",35,20,26.610316300613437,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.003, 'e': 0.03007683514591303}",20,3,18.26080369298675,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1170,False,"{'a': 0.003, 'e': 0.029986739850989135}",25,17,16.044156763626667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.003, 'e': 0.029896914436926308}",20,15,9.139618761621048,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.003, 'e': 0.029807358095295233}",20,5,18.037141066290975,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.003, 'e': 0.0297180700200882}",20,7,27.097498102062296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.003, 'e': 0.029629049407711945}",20,12,13.660114030044847,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.003, 'e': 0.029540295456980357}",20,9,17.819800249038355,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.003, 'e': 0.02945180736910729}",20,3,27.166441023323976,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.003, 'e': 0.029363584347699333}",25,15,17.17561590139318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.003, 'e': 0.02927562559874871}",20,2,31.373683416057276,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.003, 'e': 0.029187930330626086}",20,14,10.630971955690386,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.003, 'e': 0.02910049775407347}",20,0,14.225130037560485,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1181,False,"{'a': 0.003, 'e': 0.029013327082197053}",20,14,-30.99470192356069,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1182,False,"{'a': 0.003, 'e': 0.02892641753046022}",25,17,3.8799301385556584,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1183,False,"{'a': 0.003, 'e': 0.028839768316676413}",25,11,22.005709874752917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.003, 'e': 0.028753378661002135}",25,8,27.419376232979825,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.003, 'e': 0.02866724778592988}",20,0,36.17649041052208,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.003, 'e': 0.028581374916281203}",25,11,23.42024045673925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.003, 'e': 0.028495759279199697}",30,22,17.138104921685745,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.003, 'e': 0.02841040010414406}",30,18,22.817447359700644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.003, 'e': 0.02832529662288112}",20,16,8.3348412445642,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.003, 'e': 0.028240448069478983}",25,15,15.605513003774838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.003, 'e': 0.028155853680300096}",30,13,32.77083562594503,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.003, 'e': 0.028071512693994393}",25,13,24.424035586464264,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.003, 'e': 0.027987424351492405}",30,16,25.72006394368526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.003, 'e': 0.027903587895998498}",20,8,18.202450654111466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.003, 'e': 0.027820002572984004}",20,7,17.87763692673265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.003, 'e': 0.027736667630180466}",20,12,-1.5168047082348013,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1197,False,"{'a': 0.003, 'e': 0.027653582317572808}",20,7,23.5660460938105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.003, 'e': 0.02757074588739267}",20,0,32.80009656451439,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1199,False,"{'a': 0.003, 'e': 0.027488157594111634}",30,22,17.559635397954214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.003, 'e': 0.027405816694434475}",20,10,-23.05740133126927,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1201,False,"{'a': 0.003, 'e': 0.02732372244729256}",25,13,20.834120000678954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.003, 'e': 0.027241874113837102}",25,18,16.369373434112845,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.003, 'e': 0.027160270957432564}",30,20,18.59473631028853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.003, 'e': 0.027078912243649965}",25,11,23.643813685329093,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.003, 'e': 0.02699779724026034}",30,22,14.06648120340953,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.003, 'e': 0.026916925217228112}",25,18,12.091964774493702,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.003, 'e': 0.02683629544670454}",20,12,13.6171942761925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.003, 'e': 0.026755907203021123}",30,18,22.111581822732425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.003, 'e': 0.026675759762683132}",20,15,2.529643087481002,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.003, 'e': 0.02659585240436307}",30,16,25.358576164313,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.003, 'e': 0.02651618440889418}",30,0,46.4253186370081,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1212,False,"{'a': 0.003, 'e': 0.026436755059263944}",25,17,10.903036790640359,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.003, 'e': 0.02635756364060769}",30,16,26.75200883839658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.003, 'e': 0.026278609440202112}",20,2,31.677694474942676,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.003, 'e': 0.02619989174745889}",30,19,18.744596315785596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.003, 'e': 0.026121409853918233}",20,6,27.16654199929216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.003, 'e': 0.02604316305324258}",20,2,30.475922540845545,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.003, 'e': 0.0259651506412102}",20,15,10.259396299338288,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.003, 'e': 0.025887371915708866}",25,9,24.05623192396041,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.003, 'e': 0.0258098261767295}",25,11,23.033915322963757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.003, 'e': 0.02573251272635994}",25,5,18.25684147170602,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1222,False,"{'a': 0.003, 'e': 0.025655430868778615}",25,5,14.151968603103517,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1223,False,"{'a': 0.003, 'e': 0.025578579910248294}",20,10,16.35050177178796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.003, 'e': 0.02550195915910981}",20,6,25.447537972452604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.003, 'e': 0.025425567925775893}",20,6,22.585884145258557,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.003, 'e': 0.02534940552272493}",20,8,-2.003228042549547,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1227,False,"{'a': 0.003, 'e': 0.025273471264494796}",20,6,22.806844960796973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.003, 'e': 0.025197764467676628}",35,20,32.57178597001197,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.003, 'e': 0.02512228445090875}",20,3,30.81236873745616,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.003, 'e': 0.025047030534870507}",20,13,10.46347848707872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.003, 'e': 0.024972002042276155}",20,5,22.745793811206216,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.003, 'e': 0.024897198297868735}",25,17,3.0181369319764166,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1233,False,"{'a': 0.003, 'e': 0.02482261862841405}",30,13,33.830849984166164,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.003, 'e': 0.024748262362694576}",30,22,14.17843793267223,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.003, 'e': 0.02467412883150343}",20,9,21.06201479810535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.003, 'e': 0.024600217367638302}",20,15,8.050065910936272,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.003, 'e': 0.024526527305895537}",25,14,20.312019301648974,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.003, 'e': 0.02445305798306408}",30,16,24.827811013300227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.003, 'e': 0.024379808737919537}",20,1,32.55490227024067,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.003, 'e': 0.02430677891121819}",30,14,31.856807437100983,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.003, 'e': 0.024233967845691113}",30,13,32.71581127696849,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.003, 'e': 0.02416137488603824}",30,0,42.1410793511459,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1243,False,"{'a': 0.003, 'e': 0.024088999378922418}",30,18,22.146228786720595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.003, 'e': 0.024016840672963606}",35,24,21.95033791622553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.003, 'e': 0.023944898118732967}",20,16,9.961150173792385,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.003, 'e': 0.023873171068747034}",20,7,22.56694588355309,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.003, 'e': 0.023801658877461853}",20,0,29.497731903724993,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1248,False,"{'a': 0.003, 'e': 0.02373036090126723}",20,9,22.328869407637715,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.003, 'e': 0.0236592764984809}",20,12,14.807928497874528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.003, 'e': 0.023588405029342768}",20,0,32.633876508288694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.003, 'e': 0.023517745856009107}",25,11,13.666330973441275,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1252,False,"{'a': 0.003, 'e': 0.0234472983425469}",30,18,24.164929565472413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.003, 'e': 0.023377061854928043}",20,15,8.639722764441863,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.003, 'e': 0.023307035761023685}",25,18,12.519644012391886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.003, 'e': 0.023237219430598487}",20,3,26.28861116825214,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.003, 'e': 0.02316761223530502}",20,11,18.076244379738394,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.003, 'e': 0.02309821354867805}",25,15,22.05466214595861,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.003, 'e': 0.02302902274612894}",35,21,21.695236472581602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.003, 'e': 0.022960039204939983}",25,12,24.880457551877697,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.003, 'e': 0.02289126230425885}",30,12,39.90408271370941,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.003, 'e': 0.02282269142509297}",30,19,19.952114275704357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.003, 'e': 0.02275432595030398}",35,21,28.69226162425007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.003, 'e': 0.022686165264602126}",20,12,18.949676403007462,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.003, 'e': 0.022618208754540785}",20,14,10.967146493779046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.003, 'e': 0.022550455808510905}",20,0,32.786213608359226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.003, 'e': 0.02248290581673553}",25,12,28.838519820562272,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
